H,Day,Hour,Location ID,Network Node Description,MW Factor,Energy Component,Congestion Component,Marginal Loss Component,Price
D,2024-01-13,9,16255,LD.CANDLE  13.2,20.0,31.53,0.05,0.67,32.25
D,2024-01-13,10,16255,LD.CANDLE  13.2,21.0,58.79,0.1,1.24,60.13
D,2024-01-13,11,16255,LD.CANDLE  13.2,20.0,113.14,0.21,2.63,115.98
D,2024-01-13,12,16255,LD.CANDLE  13.2,20.0,64.75,0.12,1.44,66.31
D,2024-01-13,13,16255,LD.CANDLE  13.2,19.0,42.22,0.08,0.83,43.13
D,2024-01-13,14,16255,LD.CANDLE  13.2,18.0,27.69,0.06,0.46,28.21
D,2024-01-13,15,16255,LD.CANDLE  13.2,16.0,29.17,0.06,0.45,29.68
D,2024-01-13,16,16255,LD.CANDLE  13.2,17.0,42.55,0.08,0.62,43.25
D,2024-01-13,17,16255,LD.CANDLE  13.2,18.0,30.47,0.06,0.49,31.02
D,2024-01-13,18,16255,LD.CANDLE  13.2,20.0,33.48,0.06,0.54,34.08
D,2024-01-13,19,16255,LD.CANDLE  13.2,21.0,34.22,0.06,0.54,34.82
D,2024-01-13,20,16255,LD.CANDLE  13.2,21.0,27.23,0.05,0.46,27.74
D,2024-01-13,21,16255,LD.CANDLE  13.2,20.0,25.98,0.04,0.44,26.46
D,2024-01-13,22,16255,LD.CANDLE  13.2,20.0,24.96,0.04,0.43,25.43
D,2024-01-13,23,16255,LD.CANDLE  13.2,20.0,26.65,0.04,0.46,27.15
D,2024-01-13,24,16255,LD.CANDLE  13.2,19.0,29.04,0.01,0.52,29.57
D,2024-01-14,1,16255,LD.CANDLE  13.2,19.0,16.3,0.09,0.33,16.72
D,2024-01-14,2,16255,LD.CANDLE  13.2,19.0,25.25,0.0,0.48,25.73
D,2024-01-14,3,16255,LD.CANDLE  13.2,19.0,25.82,0.0,0.47,26.29
D,2024-01-14,4,16255,LD.CANDLE  13.2,19.0,18.47,0.0,0.33,18.8
D,2024-01-14,5,16255,LD.CANDLE  13.2,20.0,22.41,0.0,0.43,22.84
D,2024-01-14,6,16255,LD.CANDLE  13.2,20.0,23.53,0.0,0.49,24.02
D,2024-01-14,7,16255,LD.CANDLE  13.2,21.0,25.83,0.04,0.57,26.44
D,2024-01-14,8,16255,LD.CANDLE  13.2,21.0,26.66,0.04,0.55,27.25
D,2024-01-14,9,16255,LD.CANDLE  13.2,21.0,26.99,0.0,0.51,27.5
D,2024-01-14,10,16255,LD.CANDLE  13.2,21.0,6.56,0.0,0.12,6.68
D,2024-01-14,11,16255,LD.CANDLE  13.2,19.0,23.62,0.0,0.19,23.81
D,2024-01-14,12,16255,LD.CANDLE  13.2,18.0,75.86,0.08,0.71,76.65
D,2024-01-14,13,16255,LD.CANDLE  13.2,18.0,80.68,0.11,0.87,81.66
D,2024-01-14,14,16255,LD.CANDLE  13.2,18.0,77.89,0.0,0.95,78.84
D,2024-01-14,15,16255,LD.CANDLE  13.2,20.0,83.82,0.0,1.22,85.04
D,2024-01-14,16,16255,LD.CANDLE  13.2,21.0,78.08,0.0,1.23,79.31
D,2024-01-14,17,16255,LD.CANDLE  13.2,23.0,83.47,0.01,1.21,84.69
D,2024-01-14,18,16255,LD.CANDLE  13.2,24.0,89.78,0.07,1.4,91.25
D,2024-01-14,19,16255,LD.CANDLE  13.2,25.0,73.51,0.0,1.21,74.72
D,2024-01-14,20,16255,LD.CANDLE  13.2,25.0,65.7,0.0,1.07,66.77
D,2024-01-14,21,16255,LD.CANDLE  13.2,24.0,52.72,0.01,0.85,53.58
D,2024-01-14,22,16255,LD.CANDLE  13.2,24.0,60.95,0.0,0.9,61.85
D,2024-01-14,23,16255,LD.CANDLE  13.2,23.0,52.24,0.0,0.8,53.04
D,2024-01-14,24,16255,LD.CANDLE  13.2,23.0,46.3,0.0,0.77,47.07
D,2024-01-15,1,16255,LD.CANDLE  13.2,22.0,97.73,0.11,1.48,99.32
D,2024-01-15,2,16255,LD.CANDLE  13.2,22.0,94.73,0.16,1.34,96.23
D,2024-01-15,3,16255,LD.CANDLE  13.2,22.0,56.94,0.09,0.81,57.84
D,2024-01-15,4,16255,LD.CANDLE  13.2,22.0,54.16,0.03,0.83,55.02
D,2024-01-15,5,16255,LD.CANDLE  13.2,22.0,71.22,0.11,1.08,72.41
D,2024-01-15,6,16255,LD.CANDLE  13.2,23.0,71.51,0.09,1.09,72.69
D,2024-01-15,7,16255,LD.CANDLE  13.2,23.0,66.36,0.08,1.05,67.49
D,2024-01-15,8,16255,LD.CANDLE  13.2,25.0,106.98,0.0,1.64,108.62
D,2024-01-15,9,16255,LD.CANDLE  13.2,26.0,67.66,0.2,0.82,68.68
D,2024-01-15,10,16255,LD.CANDLE  13.2,23.0,44.44,0.0,0.31,44.75
D,2024-01-15,11,16255,LD.CANDLE  13.2,21.0,68.61,0.0,0.33,68.94
D,2024-01-15,12,16255,LD.CANDLE  13.2,20.0,69.99,0.0,0.42,70.41
D,2024-01-15,13,16255,LD.CANDLE  13.2,19.0,73.13,0.0,0.35,73.48
D,2024-01-15,14,16255,LD.CANDLE  13.2,19.0,83.9,0.0,0.58,84.48
D,2024-01-15,15,16255,LD.CANDLE  13.2,22.0,123.56,0.0,1.09,124.65
D,2024-01-15,16,16255,LD.CANDLE  13.2,23.0,199.22,0.0,1.61,200.83
D,2024-01-15,17,16255,LD.CANDLE  13.2,24.0,227.6,0.0,2.2,229.8
D,2024-01-15,18,16255,LD.CANDLE  13.2,26.0,175.78,0.0,2.1,177.88
D,2024-01-15,19,16255,LD.CANDLE  13.2,27.0,145.8,0.0,1.98,147.78
D,2024-01-15,20,16255,LD.CANDLE  13.2,26.0,141.76,0.0,1.88,143.64
D,2024-01-15,21,16255,LD.CANDLE  13.2,26.0,145.12,0.0,1.86,146.98
D,2024-01-15,22,16255,LD.CANDLE  13.2,24.0,158.14,0.0,2.0,160.14
D,2024-01-15,23,16255,LD.CANDLE  13.2,23.0,110.55,0.0,1.26,111.81
D,2024-01-15,24,16255,LD.CANDLE  13.2,21.0,102.95,0.0,1.33,104.28
D,2024-01-16,1,16255,LD.CANDLE  13.2,21.0,114.73,0.0,1.37,116.1
D,2024-01-16,2,16255,LD.CANDLE  13.2,21.0,115.95,0.0,1.27,117.22
D,2024-01-16,3,16255,LD.CANDLE  13.2,21.0,106.23,0.0,1.17,107.4
D,2024-01-16,4,16255,LD.CANDLE  13.2,21.0,94.74,0.0,1.09,95.83
D,2024-01-16,5,16255,LD.CANDLE  13.2,21.0,107.29,0.0,1.28,108.57
D,2024-01-16,6,16255,LD.CANDLE  13.2,21.0,124.88,0.64,1.8,127.32
D,2024-01-16,7,16255,LD.CANDLE  13.2,22.0,176.55,0.09,2.6,179.24
D,2024-01-16,8,16255,LD.CANDLE  13.2,24.0,184.38,0.79,2.49,187.66
D,2024-01-16,9,16255,LD.CANDLE  13.2,24.0,199.64,6.8,3.08,209.52
D,2024-01-16,10,16255,LD.CANDLE  13.2,25.0,184.36,4.52,2.85,191.73
D,2024-01-16,11,16255,LD.CANDLE  13.2,24.0,238.48,0.0,3.08,241.56
D,2024-01-16,12,16255,LD.CANDLE  13.2,24.0,247.35,0.0,2.52,249.87
D,2024-01-16,13,16255,LD.CANDLE  13.2,24.0,258.67,0.0,2.56,261.23
D,2024-01-16,14,16255,LD.CANDLE  13.2,23.0,264.96,0.0,2.46,267.42
D,2024-01-16,15,16255,LD.CANDLE  13.2,22.0,259.21,0.0,2.16,261.37
D,2024-01-16,16,16255,LD.CANDLE  13.2,21.0,236.8,0.0,2.37,239.17
D,2024-01-16,17,16255,LD.CANDLE  13.2,22.0,181.17,4.11,2.27,187.55
D,2024-01-16,18,16255,LD.CANDLE  13.2,23.0,124.98,9.15,1.73,135.86
D,2024-01-16,19,16255,LD.CANDLE  13.2,23.0,119.47,6.65,1.52,127.64
D,2024-01-16,20,16255,LD.CANDLE  13.2,22.0,100.87,0.49,1.07,102.43
D,2024-01-16,21,16255,LD.CANDLE  13.2,22.0,111.82,0.62,1.16,113.6
D,2024-01-16,22,16255,LD.CANDLE  13.2,23.0,100.32,0.0,1.07,101.39
D,2024-01-16,23,16255,LD.CANDLE  13.2,22.0,94.22,0.38,1.16,95.76
D,2024-01-16,24,16255,LD.CANDLE  13.2,22.0,103.7,0.0,1.49,105.19
D,2024-01-17,1,16255,LD.CANDLE  13.2,21.0,111.05,0.3,1.75,113.1
D,2024-01-17,2,16255,LD.CANDLE  13.2,22.0,111.31,0.0,1.7,113.01
D,2024-01-17,3,16255,LD.CANDLE  13.2,22.0,110.8,0.89,1.61,113.3
D,2024-01-17,4,16255,LD.CANDLE  13.2,23.0,107.59,0.28,1.49,109.36
D,2024-01-17,5,16255,LD.CANDLE  13.2,24.0,95.06,0.0,1.39,96.45
D,2024-01-17,6,16255,LD.CANDLE  13.2,24.0,90.79,2.81,1.47,95.07
D,2024-01-17,7,16255,LD.CANDLE  13.2,26.0,198.3,31.9,3.47,233.67
D,2024-01-17,8,16255,LD.CANDLE  13.2,28.0,258.17,27.04,3.81,289.02
D,2024-01-17,9,16255,LD.CANDLE  13.2,28.0,198.94,26.97,2.57,228.48
D,2024-01-17,10,16255,LD.CANDLE  13.2,26.0,143.91,20.88,1.78,166.57
D,2024-01-17,11,16255,LD.CANDLE  13.2,24.0,143.9,2.32,1.88,148.1
D,2024-01-17,12,16255,LD.CANDLE  13.2,22.0,114.56,0.0,1.63,116.19
D,2024-01-17,13,16255,LD.CANDLE  13.2,22.0,109.84,0.0,1.77,111.61
D,2024-01-17,14,16255,LD.CANDLE  13.2,24.0,108.04,0.66,1.82,110.52
D,2024-01-17,15,16255,LD.CANDLE  13.2,23.0,108.79,1.65,1.9,112.34
D,2024-01-17,16,16255,LD.CANDLE  13.2,26.0,108.93,17.46,2.21,128.6
D,2024-01-17,17,16255,LD.CANDLE  13.2,28.0,101.34,18.55,2.26,122.15
D,2024-01-17,18,16255,LD.CANDLE  13.2,29.0,131.81,22.12,2.95,156.88
D,2024-01-17,19,16255,LD.CANDLE  13.2,30.0,116.14,20.17,2.63,138.94
D,2024-01-17,20,16255,LD.CANDLE  13.2,30.0,112.12,17.39,2.45,131.96
D,2024-01-17,21,16255,LD.CANDLE  13.2,30.0,113.36,14.12,2.28,129.76
D,2024-01-17,22,16255,LD.CANDLE  13.2,29.0,90.82,8.19,1.83,100.84
D,2024-01-17,23,16255,LD.CANDLE  13.2,28.0,85.66,0.0,1.81,87.47
D,2024-01-17,24,16255,LD.CANDLE  13.2,27.0,73.49,5.77,1.58,80.84
D,2024-01-18,1,16255,LD.CANDLE  13.2,26.0,75.71,0.04,1.7,77.45
D,2024-01-18,2,16255,LD.CANDLE  13.2,26.0,85.51,0.14,1.79,87.44
D,2024-01-18,3,16255,LD.CANDLE  13.2,26.0,78.02,0.02,1.55,79.59
D,2024-01-18,4,16255,LD.CANDLE  13.2,26.0,79.06,0.0,1.61,80.67
D,2024-01-18,5,16255,LD.CANDLE  13.2,26.0,88.41,1.06,1.86,91.33
D,2024-01-18,6,16255,LD.CANDLE  13.2,26.0,181.2,7.9,3.9,193.0
D,2024-01-18,7,16255,LD.CANDLE  13.2,27.0,164.46,5.59,3.97,174.02
D,2024-01-18,8,16255,LD.CANDLE  13.2,29.0,179.08,9.67,4.34,193.09
D,2024-01-18,9,16255,LD.CANDLE  13.2,29.0,186.33,5.71,4.11,196.15
D,2024-01-18,10,16255,LD.CANDLE  13.2,27.0,194.06,6.07,3.61,203.74
D,2024-01-18,11,16255,LD.CANDLE  13.2,24.0,178.45,23.88,3.01,205.34
D,2024-01-18,12,16255,LD.CANDLE  13.2,23.0,118.97,14.7,1.84,135.51
D,2024-01-18,13,16255,LD.CANDLE  13.2,24.0,106.8,11.35,1.64,119.79
D,2024-01-18,14,16255,LD.CANDLE  13.2,23.0,104.9,3.95,1.7,110.55
D,2024-01-18,15,16255,LD.CANDLE  13.2,24.0,103.75,19.53,1.66,124.94
D,2024-01-18,16,16255,LD.CANDLE  13.2,24.0,100.87,18.45,1.82,121.14
D,2024-01-18,17,16255,LD.CANDLE  13.2,26.0,93.36,13.32,1.71,108.39
D,2024-01-18,18,16255,LD.CANDLE  13.2,28.0,105.71,8.17,2.15,116.03
D,2024-01-18,19,16255,LD.CANDLE  13.2,28.0,89.93,2.79,1.87,94.59
D,2024-01-18,20,16255,LD.CANDLE  13.2,28.0,93.5,1.55,1.83,96.88
D,2024-01-18,21,16255,LD.CANDLE  13.2,27.0,85.49,0.2,1.6,87.29
D,2024-01-18,22,16255,LD.CANDLE  13.2,26.0,84.01,0.06,1.41,85.48
D,2024-01-18,23,16255,LD.CANDLE  13.2,25.0,78.35,0.01,1.31,79.67
D,2024-01-18,24,16255,LD.CANDLE  13.2,23.0,76.75,0.12,1.4,78.27
D,2024-01-19,1,16255,LD.CANDLE  13.2,23.0,94.94,4.67,1.67,101.28
D,2024-01-19,2,16255,LD.CANDLE  13.2,22.0,102.59,3.46,1.7,107.75
D,2024-01-19,3,16255,LD.CANDLE  13.2,22.0,71.36,0.12,1.19,72.67
D,2024-01-19,4,16255,LD.CANDLE  13.2,22.0,71.66,0.12,1.25,73.03
D,2024-01-19,5,16255,LD.CANDLE  13.2,22.0,73.55,0.13,1.33,75.01
D,2024-01-19,6,16255,LD.CANDLE  13.2,23.0,79.9,5.42,1.57,86.89
D,2024-01-19,7,16255,LD.CANDLE  13.2,24.0,75.18,3.33,1.55,80.06
D,2024-01-19,8,16255,LD.CANDLE  13.2,26.0,70.32,0.05,1.38,71.75
D,2024-01-19,9,16255,LD.CANDLE  13.2,25.0,62.98,0.08,1.15,64.21
D,2024-01-19,10,16255,LD.CANDLE  13.2,26.0,83.8,0.15,1.31,85.26
D,2024-01-19,11,16255,LD.CANDLE  13.2,25.0,106.4,1.5,1.32,109.22
D,2024-01-19,12,16255,LD.CANDLE  13.2,26.0,144.77,0.79,1.69,147.25
D,2024-01-19,13,16255,LD.CANDLE  13.2,26.0,115.35,0.0,1.19,116.54
D,2024-01-19,14,16255,LD.CANDLE  13.2,26.0,102.1,0.0,1.15,103.25
D,2024-01-19,15,16255,LD.CANDLE  13.2,27.0,99.7,0.0,1.33,101.03
D,2024-01-19,16,16255,LD.CANDLE  13.2,27.0,89.14,0.0,1.1,90.24
D,2024-01-19,17,16255,LD.CANDLE  13.2,27.0,84.7,0.0,1.25,85.95
D,2024-01-19,18,16255,LD.CANDLE  13.2,28.0,89.51,0.11,1.58,91.2
D,2024-01-19,19,16255,LD.CANDLE  13.2,29.0,85.97,0.09,1.51,87.57
D,2024-01-19,20,16255,LD.CANDLE  13.2,29.0,79.02,0.0,1.38,80.4
D,2024-01-19,21,16255,LD.CANDLE  13.2,29.0,73.96,0.01,1.35,75.32
D,2024-01-19,22,16255,LD.CANDLE  13.2,28.0,80.64,0.04,1.54,82.22
D,2024-01-19,23,16255,LD.CANDLE  13.2,27.0,74.95,0.0,1.4,76.35
D,2024-01-19,24,16255,LD.CANDLE  13.2,26.0,80.19,0.0,1.44,81.63
D,2024-01-20,1,16255,LD.CANDLE  13.2,25.0,103.87,0.0,1.84,105.71
D,2024-01-20,2,16255,LD.CANDLE  13.2,25.0,99.78,0.0,1.63,101.41
D,2024-01-20,3,16255,LD.CANDLE  13.2,25.0,94.41,0.0,1.61,96.02
D,2024-01-20,4,16255,LD.CANDLE  13.2,25.0,86.92,0.0,1.56,88.48
D,2024-01-20,5,16255,LD.CANDLE  13.2,26.0,86.74,0.0,1.52,88.26
D,2024-01-20,6,16255,LD.CANDLE  13.2,27.0,73.86,0.0,1.43,75.29
D,2024-01-20,7,16255,LD.CANDLE  13.2,27.0,75.85,0.0,1.47,77.32
D,2024-01-20,8,16255,LD.CANDLE  13.2,29.0,70.45,0.0,1.33,71.78
D,2024-01-20,9,16255,LD.CANDLE  13.2,29.0,77.13,0.0,1.5,78.63
D,2024-01-20,10,16255,LD.CANDLE  13.2,28.0,75.8,0.0,1.38,77.18
D,2024-01-20,11,16255,LD.CANDLE  13.2,27.0,110.89,0.0,1.86,112.75
D,2024-01-20,12,16255,LD.CANDLE  13.2,25.0,107.73,0.0,1.38,109.11
D,2024-01-20,13,16255,LD.CANDLE  13.2,24.0,92.67,0.0,1.09,93.76
D,2024-01-20,14,16255,LD.CANDLE  13.2,25.0,104.98,0.0,1.28,106.26
D,2024-01-20,15,16255,LD.CANDLE  13.2,24.0,113.56,0.0,1.6,115.16
D,2024-01-20,16,16255,LD.CANDLE  13.2,25.0,120.46,0.0,1.96,122.42
D,2024-01-20,17,16255,LD.CANDLE  13.2,28.0,123.8,0.0,2.07,125.87
D,2024-01-20,18,16255,LD.CANDLE  13.2,30.0,122.45,0.0,2.46,124.91
D,2024-01-20,19,16255,LD.CANDLE  13.2,30.0,109.94,0.0,2.32,112.26
D,2024-01-20,20,16255,LD.CANDLE  13.2,30.0,119.22,0.0,2.38,121.6
D,2024-01-20,21,16255,LD.CANDLE  13.2,30.0,120.72,0.0,2.22,122.94
D,2024-01-20,22,16255,LD.CANDLE  13.2,29.0,130.59,0.0,2.51,133.1
D,2024-01-20,23,16255,LD.CANDLE  13.2,29.0,106.69,0.0,2.06,108.75
D,2024-01-20,24,16255,LD.CANDLE  13.2,28.0,129.89,0.0,2.54,132.43
D,2024-01-21,1,16255,LD.CANDLE  13.2,27.0,104.33,0.0,2.05,106.38
D,2024-01-21,2,16255,LD.CANDLE  13.2,28.0,109.97,0.0,2.14,112.11
D,2024-01-21,3,16255,LD.CANDLE  13.2,27.0,98.53,0.0,1.76,100.29
D,2024-01-21,4,16255,LD.CANDLE  13.2,27.0,94.7,0.0,1.64,96.34
D,2024-01-21,5,16255,LD.CANDLE  13.2,28.0,87.5,0.0,1.57,89.07
D,2024-01-21,6,16255,LD.CANDLE  13.2,28.0,96.92,0.0,1.8,98.72
D,2024-01-21,7,16255,LD.CANDLE  13.2,28.0,75.73,0.02,1.49,77.24
D,2024-01-21,8,16255,LD.CANDLE  13.2,29.0,74.71,0.01,1.4,76.12
D,2024-01-21,9,16255,LD.CANDLE  13.2,28.0,107.75,0.23,1.93,109.91
D,2024-01-21,10,16255,LD.CANDLE  13.2,27.0,83.81,0.0,1.37,85.18
D,2024-01-21,11,16255,LD.CANDLE  13.2,25.0,93.82,0.08,1.38,95.28
D,2024-01-21,12,16255,LD.CANDLE  13.2,24.0,99.4,0.16,1.32,100.88
D,2024-01-21,13,16255,LD.CANDLE  13.2,24.0,86.13,0.16,1.16,87.45
D,2024-01-21,14,16255,LD.CANDLE  13.2,23.0,78.16,0.06,1.02,79.24
D,2024-01-21,15,16255,LD.CANDLE  13.2,23.0,76.34,0.04,1.06,77.44
D,2024-01-21,16,16255,LD.CANDLE  13.2,24.0,95.82,0.1,1.57,97.49
D,2024-01-21,17,16255,LD.CANDLE  13.2,27.0,122.73,0.0,1.95,124.68
D,2024-01-21,18,16255,LD.CANDLE  13.2,30.0,133.4,0.02,1.97,135.39
D,2024-01-21,19,16255,LD.CANDLE  13.2,30.0,92.58,0.22,1.23,94.03
D,2024-01-21,20,16255,LD.CANDLE  13.2,30.0,114.36,0.45,1.45,116.26
D,2024-01-21,21,16255,LD.CANDLE  13.2,30.0,83.52,0.01,0.79,84.32
D,2024-01-21,22,16255,LD.CANDLE  13.2,29.0,84.05,0.12,0.73,84.9
D,2024-01-21,23,16255,LD.CANDLE  13.2,28.0,74.84,0.1,0.6,75.54
D,2024-01-21,24,16255,LD.CANDLE  13.2,27.0,91.85,0.15,1.23,93.23
D,2024-01-22,1,16255,LD.CANDLE  13.2,26.0,84.01,0.07,1.49,85.57
D,2024-01-22,2,16255,LD.CANDLE  13.2,26.0,74.11,0.09,1.4,75.6
D,2024-01-22,3,16255,LD.CANDLE  13.2,26.0,76.93,0.0,1.48,78.41
D,2024-01-22,4,16255,LD.CANDLE  13.2,26.0,78.66,0.0,1.48,80.14
D,2024-01-22,5,16255,LD.CANDLE  13.2,26.0,77.22,0.02,1.49,78.73
D,2024-01-22,6,16255,LD.CANDLE  13.2,26.0,98.05,0.0,1.95,100.0
D,2024-01-22,7,16255,LD.CANDLE  13.2,28.0,149.65,0.0,3.15,152.8
D,2024-01-22,8,16255,LD.CANDLE  13.2,30.0,161.89,0.0,3.4,165.29
D,2024-01-22,9,16255,LD.CANDLE  13.2,28.0,116.33,0.0,2.34,118.67
D,2024-01-22,10,16255,LD.CANDLE  13.2,26.0,129.76,0.0,2.02,131.78
D,2024-01-22,11,16255,LD.CANDLE  13.2,23.0,103.74,0.0,1.2,104.94
D,2024-01-22,12,16255,LD.CANDLE  13.2,22.0,72.75,0.0,0.67,73.42
D,2024-01-22,13,16255,LD.CANDLE  13.2,21.0,65.61,0.0,0.55,66.16
D,2024-01-22,14,16255,LD.CANDLE  13.2,20.0,66.26,0.0,0.46,66.72
D,2024-01-22,15,16255,LD.CANDLE  13.2,20.0,72.16,0.0,0.57,72.73
D,2024-01-22,16,16255,LD.CANDLE  13.2,22.0,72.43,0.0,1.0,73.43
D,2024-01-22,17,16255,LD.CANDLE  13.2,24.0,70.99,0.09,1.38,72.46
D,2024-01-22,18,16255,LD.CANDLE  13.2,26.0,68.82,0.55,1.45,70.82
D,2024-01-22,19,16255,LD.CANDLE  13.2,27.0,64.27,0.9,1.35,66.52
D,2024-01-22,20,16255,LD.CANDLE  13.2,27.0,63.89,0.11,1.22,65.22
D,2024-01-22,21,16255,LD.CANDLE  13.2,26.0,64.56,0.0,1.13,65.69
D,2024-01-22,22,16255,LD.CANDLE  13.2,25.0,59.62,0.39,1.05,61.06
D,2024-01-22,23,16255,LD.CANDLE  13.2,23.0,46.76,0.02,0.8,47.58
D,2024-01-22,24,16255,LD.CANDLE  13.2,22.0,28.14,0.05,0.5,28.69
D,2024-01-23,1,16255,LD.CANDLE  13.2,21.0,67.58,0.11,0.95,68.64
D,2024-01-23,2,16255,LD.CANDLE  13.2,21.0,61.65,0.1,0.79,62.54
D,2024-01-23,3,16255,LD.CANDLE  13.2,21.0,49.61,0.09,0.57,50.27
D,2024-01-23,4,16255,LD.CANDLE  13.2,21.0,51.63,0.09,0.56,52.28
D,2024-01-23,5,16255,LD.CANDLE  13.2,21.0,50.38,0.09,0.59,51.06
D,2024-01-23,6,16255,LD.CANDLE  13.2,21.0,46.34,0.08,0.65,47.07
D,2024-01-23,7,16255,LD.CANDLE  13.2,22.0,65.65,0.1,1.14,66.89
D,2024-01-23,8,16255,LD.CANDLE  13.2,24.0,75.55,0.05,1.37,76.97
D,2024-01-23,9,16255,LD.CANDLE  13.2,24.0,81.02,0.11,1.23,82.36
D,2024-01-23,10,16255,LD.CANDLE  13.2,21.0,69.66,0.1,0.95,70.71
D,2024-01-23,11,16255,LD.CANDLE  13.2,22.0,53.18,0.08,0.57,53.83
D,2024-01-23,12,16255,LD.CANDLE  13.2,21.0,45.34,0.18,0.52,46.04
D,2024-01-23,13,16255,LD.CANDLE  13.2,22.0,43.93,0.28,0.5,44.71
D,2024-01-23,14,16255,LD.CANDLE  13.2,21.0,43.76,0.03,0.49,44.28
D,2024-01-23,15,16255,LD.CANDLE  13.2,21.0,43.07,0.02,0.51,43.6
D,2024-01-23,16,16255,LD.CANDLE  13.2,22.0,45.16,0.0,0.54,45.7
D,2024-01-23,17,16255,LD.CANDLE  13.2,23.0,47.63,0.0,0.53,48.16
D,2024-01-23,18,16255,LD.CANDLE  13.2,24.0,49.83,0.01,0.61,50.45
D,2024-01-23,19,16255,LD.CANDLE  13.2,25.0,44.91,0.01,0.57,45.49
D,2024-01-23,20,16255,LD.CANDLE  13.2,25.0,60.18,0.01,0.7,60.89
D,2024-01-23,21,16255,LD.CANDLE  13.2,25.0,52.55,0.0,0.54,53.09
D,2024-01-23,22,16255,LD.CANDLE  13.2,24.0,44.61,0.0,0.49,45.1
D,2024-01-23,23,16255,LD.CANDLE  13.2,22.0,42.06,0.0,0.43,42.49
D,2024-01-23,24,16255,LD.CANDLE  13.2,21.0,37.69,0.0,0.43,38.12
D,2024-01-24,1,16255,LD.CANDLE  13.2,21.0,57.02,0.0,0.67,57.69
D,2024-01-24,2,16255,LD.CANDLE  13.2,20.0,42.26,0.0,0.47,42.73
D,2024-01-24,3,16255,LD.CANDLE  13.2,20.0,37.69,0.0,0.42,38.11
D,2024-01-24,4,16255,LD.CANDLE  13.2,20.0,37.65,0.0,0.42,38.07
D,2024-01-24,5,16255,LD.CANDLE  13.2,21.0,38.46,0.0,0.42,38.88
D,2024-01-24,6,16255,LD.CANDLE  13.2,21.0,45.24,0.0,0.63,45.87
D,2024-01-24,7,16255,LD.CANDLE  13.2,22.0,58.77,0.0,0.98,59.75
D,2024-01-24,8,16255,LD.CANDLE  13.2,24.0,57.54,0.0,0.94,58.48
D,2024-01-24,9,16255,LD.CANDLE  13.2,24.0,69.91,0.0,1.07,70.98
D,2024-01-24,10,16255,LD.CANDLE  13.2,25.0,57.93,0.0,0.93,58.86
D,2024-01-24,11,16255,LD.CANDLE  13.2,24.0,51.22,0.0,0.79,52.01
D,2024-01-24,12,16255,LD.CANDLE  13.2,24.0,41.64,0.0,0.55,42.19
D,2024-01-24,13,16255,LD.CANDLE  13.2,24.0,41.63,0.0,0.52,42.15
D,2024-01-24,14,16255,LD.CANDLE  13.2,24.0,41.74,0.0,0.51,42.25
D,2024-01-24,15,16255,LD.CANDLE  13.2,24.0,32.57,0.0,0.39,32.96
D,2024-01-24,16,16255,LD.CANDLE  13.2,23.0,41.18,0.0,0.47,41.65
D,2024-01-24,17,16255,LD.CANDLE  13.2,23.0,35.35,0.0,0.4,35.75
D,2024-01-24,18,16255,LD.CANDLE  13.2,25.0,43.27,0.0,0.58,43.85
D,2024-01-24,19,16255,LD.CANDLE  13.2,25.0,44.66,0.0,0.59,45.25
D,2024-01-24,20,16255,LD.CANDLE  13.2,25.0,34.2,0.0,0.42,34.62
D,2024-01-24,21,16255,LD.CANDLE  13.2,26.0,35.19,0.0,0.38,35.57
D,2024-01-24,22,16255,LD.CANDLE  13.2,25.0,42.49,0.0,0.43,42.92
D,2024-01-24,23,16255,LD.CANDLE  13.2,23.0,24.39,0.0,0.24,24.63
D,2024-01-24,24,16255,LD.CANDLE  13.2,22.0,23.92,0.0,0.23,24.15
D,2024-01-25,1,16255,LD.CANDLE  13.2,21.0,25.04,0.0,0.28,25.32
D,2024-01-25,2,16255,LD.CANDLE  13.2,18.0,25.32,0.0,0.26,25.58
D,2024-01-25,3,16255,LD.CANDLE  13.2,18.0,25.07,0.0,0.24,25.31
D,2024-01-25,4,16255,LD.CANDLE  13.2,18.0,24.47,0.0,0.22,24.69
D,2024-01-25,5,16255,LD.CANDLE  13.2,17.0,24.68,0.0,0.22,24.9
D,2024-01-25,6,16255,LD.CANDLE  13.2,18.0,56.03,0.0,0.47,56.5
D,2024-01-25,7,16255,LD.CANDLE  13.2,19.0,54.68,0.0,0.47,55.15
D,2024-01-25,8,16255,LD.CANDLE  13.2,21.0,48.15,0.0,0.41,48.56
D,2024-01-25,9,16255,LD.CANDLE  13.2,21.0,51.22,0.0,0.43,51.65
D,2024-01-25,10,16255,LD.CANDLE  13.2,21.0,31.59,0.0,0.28,31.87
D,2024-01-25,11,16255,LD.CANDLE  13.2,21.0,25.92,0.0,0.25,26.17
D,2024-01-25,12,16255,LD.CANDLE  13.2,20.0,25.92,0.0,0.21,26.13
D,2024-01-25,13,16255,LD.CANDLE  13.2,20.0,26.13,0.0,0.2,26.33
D,2024-01-25,14,16255,LD.CANDLE  13.2,19.0,26.19,0.0,0.19,26.38
D,2024-01-25,15,16255,LD.CANDLE  13.2,19.0,24.97,0.0,0.19,25.16
D,2024-01-25,16,16255,LD.CANDLE  13.2,20.0,24.6,0.0,0.19,24.79
