Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,unitless,unitless,fraction,fraction,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,marg_gen_tech,marg_es_tech,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,h2-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
2050-04-04 00:00:00,2050-04-04 00:00:00,8904.2,0.0,1801.0,20.1,10725.3,8620.9,3479.3,3227.1,0.0,0.0318,0.0416,canada,wind-ons,1.0,1.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.2,2.3,0.0,0.0,0.3,17.6,0.0,2.3,0.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.75,0.0,0.0,0.0,-1.83,0.0,0.0,0.0,0.0,7498.2,7245.9,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,529.3,6716.6
2050-04-04 01:00:00,2050-04-04 01:00:00,8234.7,50.0,1801.0,13.8,10099.5,7978.2,2949.0,2696.7,0.0,0.0312,0.0385,canada,wind-ons,1.0,1.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,2.1,0.0,0.0,0.2,15.9,0.0,2.1,0.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.69,0.0,0.0,0.0,-1.75,0.0,0.0,0.0,0.0,7402.8,7150.5,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,519.2,6631.3
2050-04-04 02:00:00,2050-04-04 02:00:00,7887.4,50.0,1801.0,15.0,9753.4,7643.9,3123.7,2871.5,0.0,0.0309,0.0369,battery,wind-ons,1.0,1.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.65,0.0,0.0,0.0,-1.72,0.0,0.0,0.0,0.0,6881.9,6629.7,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,518.7,6110.9
2050-04-04 03:00:00,2050-04-04 03:00:00,7688.4,0.0,1058.7,9.0,8756.1,7452.2,2560.0,2307.7,0.0,0.0307,0.0359,phs,distpv,1.0,1.0,0.0,0.0,0.0,0.9,1.1,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.63,0.0,0.0,0.0,-1.69,0.0,0.0,0.0,0.0,6448.4,6196.2,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,482.7,5713.5
2050-04-04 04:00:00,2050-04-04 04:00:00,7713.7,0.0,440.4,4.6,8158.7,7476.6,2131.7,1879.4,0.0,0.0307,0.036,phs,distpv,1.0,1.0,0.0,0.0,0.0,0.9,1.1,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64,0.0,0.0,0.0,-1.7,0.0,0.0,0.0,0.0,6279.3,6027.1,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,513.4,5513.6
2050-04-04 05:00:00,2050-04-04 05:00:00,8503.2,0.0,0.0,11.4,8514.6,8236.1,1637.0,2138.2,753.5,0.0314,0.0397,battery,distpv,1.0,1.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.71,0.0,0.0,0.0,-1.78,0.0,0.0,0.0,0.0,7129.8,6877.6,0.0,129.7,0.0,0.0,0.0,0.0,0.0,567.6,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,229.5,508.9,5571.6
2050-04-04 06:00:00,2050-04-04 06:00:00,9820.0,50.0,1801.0,11.4,11682.4,9496.6,2941.5,2689.3,0.0,0.0329,0.0459,battery,wind-ons,1.0,1.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.84,0.0,0.0,0.0,-1.92,0.0,0.0,0.0,0.0,8993.1,8740.9,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2214.4,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,895.8,381.5,5249.2
2050-04-04 07:00:00,2050-04-04 07:00:00,11134.7,35.3,1801.0,22.7,12993.8,10747.0,4061.8,3809.5,0.0,0.0348,0.052,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.96,0.0,0.0,0.0,-2.07,0.0,0.0,0.0,0.0,9184.2,8932.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2908.2,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,1176.0,383.6,4464.2
2050-04-04 08:00:00,2050-04-04 08:00:00,12075.8,0.0,1180.2,31.0,13287.0,11637.0,5046.1,4793.9,0.0,0.0363,0.0564,phs,distpv,1.0,1.0,0.0,0.0,0.0,0.7,0.8,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05,0.0,0.0,0.0,-2.17,0.0,0.0,0.0,0.0,8493.1,8240.9,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2908.2,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,1176.0,372.6,3784.1
2050-04-04 09:00:00,2050-04-04 09:00:00,12032.6,0.0,841.8,33.0,12907.5,11596.3,5307.4,5055.2,0.0,0.0363,0.0562,distpv,distpv,1.0,1.0,0.0,0.0,0.0,0.7,0.9,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.1,1.9,0.0,0.0,0.2,14.0,0.0,1.9,0.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18,19.18,0.0,0.0,20.32,20.33,0.0,0.0,0.0,7852.2,7600.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2908.2,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,1176.0,350.5,3165.3
2050-04-04 10:00:00,2050-04-04 10:00:00,11505.3,0.0,1738.4,39.8,13283.4,11097.9,6096.4,5844.2,0.0,0.0354,0.0538,wind-ons,wind-ons,1.0,1.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-2.11,0.0,0.0,0.0,0.0,7439.3,7187.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2892.2,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,1169.8,371.9,2753.1
2050-04-04 11:00:00,2050-04-04 11:00:00,11010.5,0.0,610.1,31.1,11651.7,10629.2,5079.5,4827.2,0.0,0.0346,0.0515,phs,distpv,1.0,1.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.1,5.7,0.0,0.8,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95,0.0,0.0,0.0,-2.06,0.0,0.0,0.0,0.0,6824.5,6572.3,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2841.8,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,1149.0,381.1,2200.4
2050-04-04 12:00:00,2050-04-04 12:00:00,10735.8,0.0,316.4,31.1,11083.3,10368.4,5079.5,4827.2,0.0,0.0342,0.0502,phs,distpv,1.0,1.0,0.0,0.0,0.0,0.9,1.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.8,0.0,0.0,0.1,6.2,0.0,0.8,0.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,0.0,0.0,0.0,-2.03,0.0,0.0,0.0,0.0,6256.1,6003.8,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2857.8,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,1156.0,375.4,1614.6
2050-04-04 13:00:00,2050-04-04 13:00:00,10620.0,0.0,585.5,38.2,11243.7,10258.4,5915.8,5663.6,0.0,0.034,0.0496,upv,upv,1.0,1.0,0.0,0.0,0.0,1.0,1.3,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.1,4.8,0.0,0.6,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32,19.32,0.0,0.0,20.32,20.33,0.0,0.0,0.0,5580.1,5327.9,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2851.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,1152.9,376.6,947.4
2050-04-04 14:00:00,2050-04-04 14:00:00,10481.1,0.0,1801.0,49.5,12331.5,10126.3,7230.4,6978.2,0.0,0.0338,0.049,distpv,distpv,1.0,1.0,0.0,0.0,0.0,1.1,1.3,0.0,0.0,1.1,1.1,0.1,0.0,0.0,0.2,1.0,0.0,0.1,0.3,0.4,1.0,0.0,0.0,0.1,7.6,0.0,1.0,0.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.33,19.33,0.0,0.0,20.32,20.33,0.0,0.0,0.0,5353.4,5101.1,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2892.2,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,1169.8,378.6,660.5
2050-04-04 15:00:00,2050-04-04 15:00:00,10700.0,0.0,0.0,39.4,10739.4,10334.4,6049.4,5797.1,0.0,0.0342,0.05,distpv,distpv,1.0,1.0,0.0,0.0,0.0,1.2,1.4,0.01,0.0,1.2,1.2,0.2,0.0,0.0,0.2,1.7,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31,19.31,0.0,0.0,20.32,20.33,0.0,0.0,0.0,4942.2,4690.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2569.3,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,1039.0,360.8,720.9
2050-04-04 16:00:00,2050-04-04 16:00:00,11217.9,0.0,0.0,38.9,11256.8,10825.8,8122.8,5739.5,0.0,0.035,0.0524,battery,gas-cc,0.89,0.99,39.5,0.7,0.07,5.7,299.5,0.02,39.6,14.6,54.2,5.2,0.1,0.01,0.9,39.8,0.01,5.2,2.0,7.3,13.7,0.3,0.03,1.6,103.2,0.01,13.7,4.7,18.4,406.1,7.7,0.77,48.0,3064.7,0.18,406.6,139.4,545.9,28.0,0.0,19.26,47.26,29.55,0.0,20.32,49.88,0.0,0.0,0.0,5517.2,3134.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,1415.2,590.8,0.0,0.0,0.0,175.8,0.0,0.0,1486.9,0.0,572.6,306.5,839.8
2050-04-04 17:00:00,2050-04-04 17:00:00,11995.8,0.0,0.0,54.3,12050.0,11561.5,10109.0,6897.3,0.0,0.0362,0.0561,gas-cc,gas-cc,0.73,0.96,106.1,2.0,0.2,13.7,802.2,0.05,106.2,37.6,143.8,15.9,0.3,0.03,2.2,120.5,0.01,15.9,5.8,21.7,29.9,0.6,0.06,3.5,225.4,0.01,29.9,10.3,40.2,411.8,7.8,0.78,48.6,3107.3,0.18,412.2,141.3,553.5,28.85,0.0,19.18,48.04,30.57,0.0,20.32,50.89,0.0,0.0,0.0,5152.8,1941.0,48.7,129.7,0.0,0.0,0.0,0.0,0.0,74.1,1230.8,0.0,139.8,0.0,175.8,0.0,0.0,1486.9,0.0,29.9,440.8,1396.2
2050-04-04 18:00:00,2050-04-04 18:00:00,12802.1,0.0,0.0,38.0,12840.1,12321.1,10298.7,5007.0,0.0,0.0376,0.0598,gas-cc,gas-cc,0.55,0.94,218.6,4.1,0.41,26.6,1650.9,0.1,218.9,75.8,294.7,27.7,0.5,0.05,3.5,209.0,0.01,27.7,9.7,37.4,31.6,0.6,0.06,3.7,238.3,0.01,31.6,10.8,42.4,421.5,7.9,0.79,49.8,3180.4,0.18,421.9,144.6,566.5,28.03,0.0,19.11,47.14,29.82,0.0,20.32,50.14,0.0,0.0,0.0,7833.1,2541.4,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,1230.8,0.0,2268.5,0.0,175.8,0.0,0.0,1486.9,0.0,0.0,498.9,2042.5
2050-04-04 19:00:00,2050-04-04 19:00:00,13268.4,0.0,0.0,31.3,13299.7,12759.0,10464.4,3865.7,0.0,0.0384,0.062,gas-ct,gas-ct,0.5,0.93,254.6,4.8,0.48,30.7,1921.7,0.11,254.8,88.0,342.8,34.2,0.6,0.06,4.2,258.2,0.02,34.2,11.9,46.1,29.0,0.5,0.05,3.4,219.0,0.01,29.1,10.0,39.0,584.2,11.0,1.1,69.0,4408.7,0.25,584.9,200.5,785.3,43.82,0.0,19.06,62.88,46.72,0.0,20.32,67.04,0.0,0.0,0.0,9433.9,2835.3,48.7,129.7,0.0,0.0,0.0,0.0,0.0,0.0,1230.8,0.0,3526.7,0.0,175.8,0.0,0.0,1486.9,0.0,0.0,512.3,2323.0
2050-04-04 20:00:00,2050-04-04 20:00:00,12845.3,0.0,0.0,40.6,12885.8,12361.7,9933.6,4684.5,205.6,0.0376,0.06,gas-cc,gas-cc,0.57,0.94,212.8,4.0,0.4,25.8,1606.9,0.1,213.1,73.7,286.8,28.4,0.5,0.05,3.6,214.7,0.02,28.4,10.0,38.4,27.5,0.5,0.05,3.2,207.6,0.01,27.5,9.4,37.0,421.6,7.9,0.79,49.8,3181.1,0.18,422.0,144.6,566.7,28.03,0.0,19.1,47.14,29.82,0.0,20.32,50.15,0.0,0.0,0.0,8406.9,2952.2,23.1,129.7,0.0,0.0,0.0,0.0,0.0,0.0,1230.8,0.0,2408.3,0.0,175.8,0.0,0.0,1486.9,0.0,0.0,498.0,2454.2
2050-04-04 21:00:00,2050-04-04 21:00:00,12002.1,0.0,0.0,45.6,12047.7,11567.5,8934.1,5225.3,355.4,0.0362,0.0561,gas-cc,gas-cc,0.69,0.95,142.6,2.7,0.27,17.6,1077.4,0.07,142.8,49.8,192.6,20.2,0.4,0.04,2.6,153.1,0.01,20.3,7.2,27.5,27.4,0.5,0.05,3.2,206.5,0.01,27.4,9.4,36.8,419.8,7.9,0.79,49.6,3167.8,0.18,420.2,144.0,564.3,28.03,0.0,19.18,47.22,29.7,0.0,20.32,50.02,0.0,0.0,0.0,7177.8,3113.5,30.8,129.7,0.0,0.0,0.0,0.0,0.0,0.0,1230.8,0.0,1010.3,0.0,175.8,0.0,0.0,1486.9,0.0,0.0,456.2,2657.3
2050-04-04 22:00:00,2050-04-04 22:00:00,10895.8,0.0,0.0,44.5,10940.3,10520.3,7787.9,5096.2,380.2,0.0345,0.0509,gas-cc,gas-cc,0.8,0.97,75.5,1.4,0.14,9.8,571.2,0.04,75.6,26.9,102.5,13.4,0.3,0.03,1.9,101.5,0.01,13.4,4.9,18.3,15.9,0.3,0.03,1.9,119.9,0.01,15.9,5.5,21.4,417.5,7.9,0.79,49.3,3150.6,0.18,418.0,143.3,561.2,28.03,0.0,19.29,47.32,29.54,0.0,20.32,49.86,0.0,0.0,0.0,6224.3,3152.4,48.7,129.7,0.0,0.0,0.0,0.0,0.0,0.0,1230.8,0.0,0.0,0.0,175.8,0.0,0.0,1486.9,0.0,0.0,398.0,2754.3
2050-04-04 23:00:00,2050-04-04 23:00:00,9649.5,0.0,0.0,45.2,9694.7,9333.8,7037.7,5195.2,319.3,0.0327,0.0451,gas-cc,gas-cc,0.92,0.98,28.3,0.5,0.05,4.5,215.0,0.02,28.3,10.9,39.3,6.0,0.1,0.01,1.1,46.1,0.01,6.0,2.4,8.5,28.8,0.5,0.05,3.4,217.1,0.01,28.8,9.9,38.7,386.5,7.3,0.73,45.7,2916.4,0.17,386.9,132.6,519.5,27.35,0.0,19.41,46.76,28.64,0.0,20.32,48.96,0.0,0.0,0.0,4818.8,2657.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,369.3,0.0,0.0,0.0,175.8,0.0,0.0,1486.9,0.0,0.0,328.4,2328.6
2050-04-05 00:00:00,2050-04-05 00:00:00,8311.6,0.0,0.0,46.0,8357.6,8052.1,6318.7,5268.9,399.1,0.0312,0.0388,hydro,hydro,0.9,0.99,36.6,0.7,0.07,6.0,277.9,0.02,36.6,14.3,50.9,5.1,0.1,0.01,1.0,39.3,0.01,5.1,2.2,7.3,3.1,0.1,0.01,0.4,23.2,0.0,3.1,1.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,-1.69,0.03,1.79,0.0,-1.76,0.03,0.0,0.0,0.0,3487.8,2038.9,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,345.5,0.0,0.0,0.0,175.8,0.0,0.0,797.8,0.0,0.0,287.1,1751.8
2050-04-05 01:00:00,2050-04-05 01:00:00,7617.9,0.0,0.0,50.2,7668.1,7384.2,6028.3,5743.4,434.1,0.0307,0.0356,hydro,hydro,0.99,1.0,4.0,0.1,0.01,2.9,33.2,0.01,4.0,3.9,7.9,0.9,0.0,0.0,0.6,7.5,0.01,0.9,0.8,1.7,21.1,0.4,0.04,2.5,158.8,0.01,21.1,7.2,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,-1.63,0.09,1.78,0.0,-1.69,0.09,0.0,0.0,0.0,2358.7,1639.7,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,175.8,0.0,0.0,387.9,0.0,0.0,232.4,1407.3
2050-04-05 02:00:00,2050-04-05 02:00:00,7164.2,0.0,0.0,54.0,7218.3,6946.2,5868.9,6149.3,611.4,0.0304,0.0335,hydro,hydro,0.98,1.0,5.6,0.1,0.01,4.1,46.5,0.02,5.6,5.5,11.1,0.8,0.0,0.0,0.6,7.2,0.01,0.8,0.8,1.6,16.8,0.3,0.03,2.0,127.0,0.01,16.9,5.8,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,-1.58,0.13,1.78,0.0,-1.64,0.14,0.0,0.0,0.0,1680.3,1349.3,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,175.8,0.0,0.0,0.0,0.0,0.0,160.9,1188.5
2050-04-05 03:00:00,2050-04-05 03:00:00,6907.4,0.0,0.0,53.6,6961.0,6697.8,5770.0,6092.3,653.3,0.0303,0.0323,hydro,hydro,0.98,1.0,6.2,0.1,0.01,4.5,51.4,0.02,6.2,6.0,12.2,0.9,0.0,0.0,0.6,7.4,0.01,0.9,0.8,1.7,16.7,0.3,0.03,2.0,125.8,0.01,16.7,5.7,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,-1.56,0.11,1.72,0.0,-1.61,0.11,0.0,0.0,0.0,1522.0,1191.0,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,175.8,0.0,0.0,0.0,0.0,0.0,187.8,1003.1
2050-04-05 04:00:00,2050-04-05 04:00:00,6950.5,0.0,0.0,50.3,7000.9,6739.6,5780.5,5696.0,681.4,0.0304,0.0325,hydro,hydro,0.99,1.0,4.8,0.1,0.01,3.4,39.4,0.01,4.8,4.6,9.4,0.9,0.0,0.0,0.6,7.9,0.01,0.9,0.8,1.8,16.4,0.3,0.03,1.9,123.8,0.01,16.4,5.6,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,-1.56,0.15,1.78,0.0,-1.62,0.16,0.0,0.0,0.0,1986.3,1220.4,0.0,129.7,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,175.8,0.0,0.0,434.9,0.0,0.0,267.6,952.8
2050-04-05 05:00:00,2050-04-05 05:00:00,7688.4,0.0,0.0,45.1,7733.5,7452.2,5569.7,5144.7,447.5,0.0307,0.0359,hydro,hydro,0.99,1.0,3.1,0.1,0.01,2.3,25.8,0.01,3.1,3.0,6.1,0.8,0.0,0.0,0.5,7.0,0.01,0.8,0.7,1.5,16.0,0.3,0.03,1.9,120.3,0.01,16.0,5.5,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,-1.63,0.08,1.78,0.0,-1.69,0.09,0.0,0.0,0.0,3036.3,2163.8,0.0,129.7,0.0,0.0,0.0,0.0,0.0,541.3,25.5,0.0,0.0,0.0,122.5,0.0,0.0,594.8,0.0,219.0,242.5,1161.1
2050-04-05 06:00:00,2050-04-05 06:00:00,9087.4,0.0,0.0,35.6,9123.0,8796.3,4950.0,4672.3,0.0,0.032,0.0425,distpv,distpv,0.99,1.0,2.1,0.0,0.0,1.5,17.6,0.01,2.1,2.1,4.2,0.7,0.0,0.0,0.3,6.0,0.0,0.7,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.77,0.0,0.0,0.0,-1.85,0.0,0.0,0.0,0.0,4450.7,4172.9,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2085.0,25.5,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,843.5,189.0,1055.4
2050-04-05 07:00:00,2050-04-05 07:00:00,10269.5,0.0,0.0,36.7,10306.1,9925.0,5367.4,5089.6,0.0,0.0335,0.048,wind-ons,wind-ons,1.0,1.0,1.8,0.0,0.0,1.3,15.0,0.01,1.8,1.8,3.6,0.7,0.0,0.0,0.3,5.8,0.0,0.7,0.5,1.2,0.1,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.88,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,5216.5,4938.8,0.0,129.7,0.0,0.0,0.0,0.0,0.0,2889.9,25.5,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,1169.0,91.3,788.5
